200,GTI2014,SG1F87001375,N02,NSL LTD,31-Dec-13,48,-2,46
200,GTI2014,SG1Y93950240,5PI,PLATO CAPITAL LTD,31-Dec-13,37,9,46
200,GTI2014,SG2E73981531,QC7,Q & M DENTAL GROUP (S) LTD,31-Dec-13,51,-5,46
200,GTI2014,SG1A43000730,R07,ROTARY ENGINEERING LTD,31-Dec-13,49,-3,46
200,GTI2014,SG1V04936067,B7K,SIN GHEE HUAT CORP LTD,30-Jun-13,48,-2,46
200,GTI2014,SG1I65883502,T03,TAT HONG HLDGS LTD,31-Mar-13,42,4,46
216,GTI2014,BMG2157D1011,B3C,CHINA PRINT POWER GROUP LTD,31-Dec-13,53,-8,45
216,GTI2014,SG2B91959363,5RC,ES GROUP (HLDGS) LTD,31-Dec-13,41,4,45
216,GTI2014,MU0117U00026,E5H,GOLDEN AGRI-RESOURCES LTD,31-Dec-13,45,0,45
216,GTI2014,SG1W81939983,FV2,HISAKA HLDGS LTD,30-Sep-13,47,-2,45
216,GTI2014,SG1I07878305,J10,JAYA HLDGS LTD,30-Jun-13,48,-3,45
216,GTI2014,CNE1000007M0,5TF,JUNMA TYRE CORD CO LTD,31-Dec-13,47,-2,45
216,GTI2014,SG1O81915033,5DX,METAL COMPONENT ENGINEERING LTD,31-Dec-13,38,7,45
216,GTI2014,SG1Q39922105,5FI,ORIENTAL GROUP LTD,31-Dec-13,44,1,45
216,GTI2014,SG1E47852223,P29,POPULAR HLDGS LTD,30-Apr-13,48,-3,45
216,GTI2014,SG1V70937494,5LE,SITRA HLDGS (INTL) LTD,31-Dec-13,44,1,45
216,GTI2014,SG1Z68955660,K1Q,TTJ HLDGS LTD,31-Jul-13,44,1,45
216,GTI2014,SG1K37001643,U06,UNITED INDUSTRIAL CORP LTD,31-Dec-13,45,0,45
216,GTI2014,SG2C35963611,MN5,XINREN ALUMINUM HLDGS LTD,31-Dec-13,47,-2,45
216,GTI2014,SG1H15874503,Y02,YONGNAM HLDGS LTD,30-Dec-13,41,4,45
216,GTI2014,SG1Y74948866,I9T,ZIWO HLDGS LTD,31-Dec-13,44,1,45
