Exchange,Ticker,Date,Value,Volume,Currency
CATALIST,5I0,26/12/2014,2777330,8994000,SGD
CATALIST,5I0,24/12/2014,856555,2905000,SGD
CATALIST,5I0,23/12/2014,254945,882000,SGD
CATALIST,5I0,22/12/2014,229165,804000,SGD
CATALIST,5I0,19/12/2014,1435215,5053000,SGD
CATALIST,5I0,18/12/2014,793725,2839000,SGD
CATALIST,5I0,17/12/2014,374700,1363000,SGD
CATALIST,5I0,16/12/2014,302140,1084000,SGD
CATALIST,5I0,15/12/2014,392060,1376000,SGD
CATALIST,5I0,12/12/2014,587775,2075000,SGD
CATALIST,5I0,11/12/2014,537005,1891000,SGD
CATALIST,5I0,10/12/2014,2703270,9466000,SGD
CATALIST,5I0,09/12/2014,628235,2360000,SGD
CATALIST,5I0,08/12/2014,346205,1257000,SGD
CATALIST,5I0,05/12/2014,506815,1804000,SGD
CATALIST,5I0,04/12/2014,652775,2290000,SGD
CATALIST,5I0,03/12/2014,482695,1702000,SGD
CATALIST,5I0,02/12/2014,913765,3216000,SGD
CATALIST,5I0,01/12/2014,1482750,5272000,SGD
CATALIST,5I0,28/11/2014,722440,2449000,SGD
CATALIST,5I0,27/11/2014,1287735,4331000,SGD
CATALIST,5I0,26/11/2014,1044285,3447000,SGD
CATALIST,5I0,25/11/2014,1630555,5422000,SGD
CATALIST,5I0,24/11/2014,1241945,4028000,SGD
CATALIST,5I0,21/11/2014,1597605,5154000,SGD
CATALIST,5I0,20/11/2014,2066530,6672000,SGD
CATALIST,5I0,19/11/2014,5834645,18157000,SGD
CATALIST,5I0,18/11/2014,1369075,4372000,SGD
CATALIST,5I0,17/11/2014,3363020,10509000,SGD
CATALIST,5I0,14/11/2014,504705,1709000,SGD
CATALIST,5I0,13/11/2014,1034825,3446000,SGD
SGX MAINBOARD,NR7,12/05/2015,191339,618400,SGD
SGX MAINBOARD,NR7,11/05/2015,33946,109700,SGD
SGX MAINBOARD,NR7,08/05/2015,62388,201600,SGD
SGX MAINBOARD,NR7,07/05/2015,169880,548000,SGD
SGX MAINBOARD,NR7,06/05/2015,42069,134900,SGD
SGX MAINBOARD,NR7,05/05/2015,251749,799200,SGD
SGX MAINBOARD,NR7,04/05/2015,116593,367500,SGD
SGX MAINBOARD,NR7,30/04/2015,186865,585700,SGD
SGX MAINBOARD,NR7,29/04/2015,244600,765500,SGD
SGX MAINBOARD,NR7,28/04/2015,137456,430200,SGD
SGX MAINBOARD,NR7,27/04/2015,70918,219900,SGD
SGX MAINBOARD,NR7,24/04/2015,113606,351100,SGD
SGX MAINBOARD,NR7,23/04/2015,103082,321400,SGD
SGX MAINBOARD,NR7,22/04/2015,178245,557200,SGD
SGX MAINBOARD,NR7,21/04/2015,123770,386300,SGD
SGX MAINBOARD,NR7,20/04/2015,125092,392400,SGD
SGX MAINBOARD,NR7,17/04/2015,206915,639400,SGD
SGX MAINBOARD,NR7,16/04/2015,123754,386300,SGD
SGX MAINBOARD,NR7,15/04/2015,139548,433900,SGD
SGX MAINBOARD,NR7,14/04/2015,126035,392200,SGD
SGX MAINBOARD,NR7,13/04/2015,144827,446200,SGD
SGX MAINBOARD,NR7,10/04/2015,328334,1033400,SGD
SGX MAINBOARD,NR7,09/04/2015,60718,189900,SGD
SGX MAINBOARD,NR7,08/04/2015,95436,294400,SGD
SGX MAINBOARD,NR7,07/04/2015,53931,167700,SGD
SGX MAINBOARD,NR7,06/04/2015,0,0,SGD
SGX MAINBOARD,NR7,02/04/2015,483041,1471600,SGD
SGX MAINBOARD,NR7,01/04/2015,64378,202500,SGD
SGX MAINBOARD,NR7,31/03/2015,195252,621100,SGD
SGX MAINBOARD,NR7,30/03/2015,104874,335600,SGD
SGX MAINBOARD,NR7,27/03/2015,97131,312800,SGD
SGX MAINBOARD,NR7,26/03/2015,157952,509500,SGD
SGX MAINBOARD,NR7,25/03/2015,8996,29000,SGD
SGX MAINBOARD,NR7,24/03/2015,179527,575300,SGD
SGX MAINBOARD,NR7,23/03/2015,31689,100600,SGD
SGX MAINBOARD,NR7,20/03/2015,23026,73100,SGD
SGX MAINBOARD,NR7,19/03/2015,103536,327600,SGD
SGX MAINBOARD,NR7,18/03/2015,169566,523600,SGD
SGX MAINBOARD,NR7,17/03/2015,220097,677200,SGD
SGX MAINBOARD,NR7,16/03/2015,396827,1254800,SGD
SGX MAINBOARD,NR7,13/03/2015,412884,1353700,SGD
SGX MAINBOARD,NR7,12/03/2015,539837,1791600,SGD
SGX MAINBOARD,NR7,11/03/2015,61374,195700,SGD
SGX MAINBOARD,NR7,10/03/2015,150310,484200,SGD
SGX MAINBOARD,NR7,09/03/2015,83932,260200,SGD
SGX MAINBOARD,NR7,06/03/2015,121088,367500,SGD
SGX MAINBOARD,NR7,05/03/2015,161636,489700,SGD
SGX MAINBOARD,NR7,04/03/2015,6942,21300,SGD
SGX MAINBOARD,NR7,03/03/2015,86571,264000,SGD
SGX MAINBOARD,NR7,02/03/2015,166567,501900,SGD
SGX MAINBOARD,NR7,27/02/2015,375421,1119400,SGD
SGX MAINBOARD,NR7,26/02/2015,77767,231500,SGD
SGX MAINBOARD,NR7,25/02/2015,55177,162800,SGD
SGX MAINBOARD,NR7,24/02/2015,155533,458100,SGD
SGX MAINBOARD,NR7,23/02/2015,35872,106000,SGD
SGX MAINBOARD,NR7,18/02/2015,31500,93200,SGD
SGX MAINBOARD,NR7,17/02/2015,491501,1459900,SGD
SGX MAINBOARD,NR7,16/02/2015,210333,630300,SGD
SGX MAINBOARD,NR7,13/02/2015,353396,1089000,SGD
SGX MAINBOARD,NR7,12/02/2015,139359,436200,SGD
SGX MAINBOARD,NR7,11/02/2015,201675,627600,SGD
SGX MAINBOARD,NR7,10/02/2015,96169,294600,SGD
SGX MAINBOARD,NR7,09/02/2015,237849,725500,SGD
SGX MAINBOARD,NR7,06/02/2015,181712,548500,SGD
SGX MAINBOARD,NR7,05/02/2015,48754,147700,SGD
SGX MAINBOARD,NR7,04/02/2015,198971,598700,SGD
SGX MAINBOARD,NR7,03/02/2015,119197,358400,SGD
SGX MAINBOARD,NR7,02/02/2015,203347,610800,SGD
SGX MAINBOARD,NR7,30/01/2015,437362,1305600,SGD
SGX MAINBOARD,NR7,29/01/2015,227906,669800,SGD
SGX MAINBOARD,NR7,28/01/2015,229994,668700,SGD
SGX MAINBOARD,NR7,27/01/2015,49733,144000,SGD
SGX MAINBOARD,NR7,26/01/2015,182348,532000,SGD
SGX MAINBOARD,NR7,23/01/2015,2044837,5790100,SGD
SGX MAINBOARD,NR7,22/01/2015,975164,2862300,SGD
SGX MAINBOARD,NR7,21/01/2015,511740,1535600,SGD
SGX MAINBOARD,NR7,20/01/2015,501113,1473400,SGD
SGX MAINBOARD,NR7,19/01/2015,216706,633800,SGD
SGX MAINBOARD,NR7,16/01/2015,736535,2116000,SGD
SGX MAINBOARD,NR7,15/01/2015,511095,1450000,SGD
SGX MAINBOARD,NR7,14/01/2015,457525,1310000,SGD
SGX MAINBOARD,NR7,13/01/2015,790930,2230000,SGD
SGX MAINBOARD,NR7,12/01/2015,719445,2015000,SGD
SGX MAINBOARD,NR7,09/01/2015,764385,2129000,SGD
SGX MAINBOARD,NR7,08/01/2015,1068920,2933000,SGD
SGX MAINBOARD,NR7,07/01/2015,713205,1968000,SGD
SGX MAINBOARD,NR7,06/01/2015,810430,2268000,SGD
SGX MAINBOARD,NR7,05/01/2015,1238755,3523000,SGD
SGX MAINBOARD,NR7,02/01/2015,790900,2309000,SGD
SGX MAINBOARD,NR7,31/12/2014,268785,814000,SGD
SGX MAINBOARD,NR7,30/12/2014,434960,1306000,SGD
SGX MAINBOARD,NR7,29/12/2014,445075,1318000,SGD
SGX MAINBOARD,NR7,26/12/2014,333835,1027000,SGD
SGX MAINBOARD,NR7,24/12/2014,12005,40000,SGD
SGX MAINBOARD,NR7,23/12/2014,92695,304000,SGD
SGX MAINBOARD,NR7,22/12/2014,45540,151000,SGD
SGX MAINBOARD,NR7,19/12/2014,59850,198000,SGD
SGX MAINBOARD,NR7,18/12/2014,35180,117000,SGD
SGX MAINBOARD,NR7,17/12/2014,201595,671000,SGD
SGX MAINBOARD,NR7,16/12/2014,131930,428000,SGD
SGX MAINBOARD,NR7,15/12/2014,160780,526000,SGD
SGX MAINBOARD,NR7,12/12/2014,48425,158000,SGD
SGX MAINBOARD,NR7,11/12/2014,18945,62000,SGD
SGX MAINBOARD,NR7,10/12/2014,177890,590000,SGD
SGX MAINBOARD,NR7,09/12/2014,214200,721000,SGD
SGX MAINBOARD,NR7,08/12/2014,128355,427000,SGD
SGX MAINBOARD,NR7,05/12/2014,80170,264000,SGD
SGX MAINBOARD,NR7,04/12/2014,167500,554000,SGD
SGX MAINBOARD,NR7,03/12/2014,106290,355000,SGD
SGX MAINBOARD,NR7,02/12/2014,73300,240000,SGD
SGX MAINBOARD,NR7,01/12/2014,343990,1138000,SGD
SGX MAINBOARD,NR7,28/11/2014,256525,840000,SGD
SGX MAINBOARD,NR7,27/11/2014,435040,1403000,SGD
SGX MAINBOARD,NR7,26/11/2014,400995,1273000,SGD
SGX MAINBOARD,NR7,25/11/2014,173095,544000,SGD
SGX MAINBOARD,NR7,24/11/2014,205670,643000,SGD
SGX MAINBOARD,NR7,21/11/2014,275335,860000,SGD
SGX MAINBOARD,NR7,20/11/2014,325325,1007000,SGD
SGX MAINBOARD,NR7,19/11/2014,71355,216000,SGD
SGX MAINBOARD,NR7,18/11/2014,79500,242000,SGD
SGX MAINBOARD,NR7,17/11/2014,102430,311000,SGD
SGX MAINBOARD,NR7,14/11/2014,164760,490000,SGD
SGX MAINBOARD,NR7,13/11/2014,145700,434000,SGD
SGX MAINBOARD,R01,12/05/2015,1590032,396700,SGD
SGX MAINBOARD,R01,11/05/2015,2002303,499400,SGD
SGX MAINBOARD,R01,08/05/2015,1122599,280500,SGD
SGX MAINBOARD,R01,07/05/2015,995767,249200,SGD
SGX MAINBOARD,R01,06/05/2015,738193,184500,SGD
SGX MAINBOARD,R01,05/05/2015,1001331,249800,SGD
SGX MAINBOARD,R01,04/05/2015,1807681,452300,SGD
SGX MAINBOARD,R01,30/04/2015,2241179,557400,SGD
SGX MAINBOARD,R01,29/04/2015,3325901,823400,SGD
SGX MAINBOARD,R01,28/04/2015,2104541,525200,SGD
SGX MAINBOARD,R01,27/04/2015,1896085,474500,SGD
SGX MAINBOARD,R01,24/04/2015,1108380,276900,SGD
SGX MAINBOARD,R01,23/04/2015,882995,220700,SGD
SGX MAINBOARD,R01,22/04/2015,1687761,422300,SGD
SGX MAINBOARD,R01,21/04/2015,1415271,355700,SGD
SGX MAINBOARD,R01,20/04/2015,2285354,577600,SGD
SGX MAINBOARD,R01,17/04/2015,1175150,298600,SGD
SGX MAINBOARD,R01,16/04/2015,1646066,419700,SGD
SGX MAINBOARD,R01,15/04/2015,1498807,382500,SGD
SGX MAINBOARD,R01,14/04/2015,305390,78500,SGD
SGX MAINBOARD,R01,13/04/2015,2099125,540600,SGD
SGX MAINBOARD,R01,10/04/2015,1314606,338900,SGD
SGX MAINBOARD,R01,09/04/2015,3734808,971200,SGD
SGX MAINBOARD,R01,08/04/2015,1763673,454200,SGD
SGX MAINBOARD,R01,07/04/2015,1952427,500700,SGD
SGX MAINBOARD,R01,06/04/2015,253962,65000,SGD
SGX MAINBOARD,R01,02/04/2015,660297,169100,SGD
SGX MAINBOARD,R01,01/04/2015,1027321,262600,SGD
SGX MAINBOARD,R01,31/03/2015,833200,211500,SGD
SGX MAINBOARD,R01,30/03/2015,1044762,265300,SGD
SGX MAINBOARD,R01,27/03/2015,1454682,371100,SGD
SGX MAINBOARD,R01,26/03/2015,1579456,404300,SGD
SGX MAINBOARD,R01,25/03/2015,460681,118200,SGD
SGX MAINBOARD,R01,24/03/2015,908631,233800,SGD
SGX MAINBOARD,R01,23/03/2015,2210312,571900,SGD
SGX MAINBOARD,R01,20/03/2015,2171598,561100,SGD
SGX MAINBOARD,R01,19/03/2015,1672432,430900,SGD
SGX MAINBOARD,R01,18/03/2015,1113560,286500,SGD
SGX MAINBOARD,R01,17/03/2015,1761100,452900,SGD
SGX MAINBOARD,R01,16/03/2015,950572,244400,SGD
SGX MAINBOARD,R01,13/03/2015,1706010,437200,SGD
SGX MAINBOARD,R01,12/03/2015,1983231,506000,SGD
SGX MAINBOARD,R01,11/03/2015,787143,199500,SGD
SGX MAINBOARD,R01,10/03/2015,1553589,391300,SGD
SGX MAINBOARD,R01,09/03/2015,1086052,277300,SGD
SGX MAINBOARD,R01,06/03/2015,776817,198000,SGD
SGX MAINBOARD,R01,05/03/2015,393474,99900,SGD
SGX MAINBOARD,R01,04/03/2015,1320114,336100,SGD
SGX MAINBOARD,R01,03/03/2015,1017348,259800,SGD
SGX MAINBOARD,R01,02/03/2015,1018598,261900,SGD
SGX MAINBOARD,R01,27/02/2015,798139,205200,SGD
SGX MAINBOARD,R01,26/02/2015,994133,256200,SGD
SGX MAINBOARD,R01,25/02/2015,11018296,2831100,SGD
SGX MAINBOARD,R01,24/02/2015,3165406,815100,SGD
SGX MAINBOARD,R01,23/02/2015,3751412,947300,SGD
SGX MAINBOARD,R01,18/02/2015,447420,111600,SGD
SGX MAINBOARD,R01,17/02/2015,1821833,452700,SGD
SGX MAINBOARD,R01,16/02/2015,658552,163000,SGD
SGX MAINBOARD,R01,13/02/2015,1003805,245700,SGD
SGX MAINBOARD,R01,12/02/2015,855928,211000,SGD
SGX MAINBOARD,R01,11/02/2015,2020625,499200,SGD
SGX MAINBOARD,R01,10/02/2015,218930,54700,SGD
SGX MAINBOARD,R01,09/02/2015,376766,94100,SGD
SGX MAINBOARD,R01,06/02/2015,359299,89800,SGD
SGX MAINBOARD,R01,05/02/2015,928100,232200,SGD
SGX MAINBOARD,R01,04/02/2015,1131033,283400,SGD
SGX MAINBOARD,R01,03/02/2015,1725369,434900,SGD
SGX MAINBOARD,R01,02/02/2015,506982,128000,SGD
SGX MAINBOARD,R01,30/01/2015,1543497,389200,SGD
SGX MAINBOARD,R01,29/01/2015,1698878,427700,SGD
SGX MAINBOARD,R01,28/01/2015,1519217,388600,SGD
SGX MAINBOARD,R01,27/01/2015,756970,193400,SGD
SGX MAINBOARD,R01,26/01/2015,891250,228700,SGD
SGX MAINBOARD,R01,23/01/2015,4048082,1043200,SGD
SGX MAINBOARD,R01,22/01/2015,1154717,298000,SGD
SGX MAINBOARD,R01,21/01/2015,355519,92300,SGD
SGX MAINBOARD,R01,20/01/2015,1236270,320100,SGD
SGX MAINBOARD,R01,19/01/2015,978702,254200,SGD
SGX MAINBOARD,R01,16/01/2015,2146860,560000,SGD
SGX MAINBOARD,R01,15/01/2015,1039200,270000,SGD
SGX MAINBOARD,R01,14/01/2015,150260,39000,SGD
SGX MAINBOARD,R01,13/01/2015,154340,40000,SGD
SGX MAINBOARD,R01,12/01/2015,830670,216000,SGD
SGX MAINBOARD,R01,09/01/2015,1075120,279000,SGD
SGX MAINBOARD,R01,08/01/2015,2096790,545000,SGD
SGX MAINBOARD,R01,07/01/2015,600290,154000,SGD
SGX MAINBOARD,R01,06/01/2015,1663470,425000,SGD
SGX MAINBOARD,R01,05/01/2015,950850,243000,SGD
SGX MAINBOARD,R01,02/01/2015,375060,96000,SGD
SGX MAINBOARD,R01,31/12/2014,635640,163000,SGD
SGX MAINBOARD,R01,30/12/2014,224210,58000,SGD
SGX MAINBOARD,R01,29/12/2014,685940,178000,SGD
SGX MAINBOARD,R01,26/12/2014,271830,70000,SGD
SGX MAINBOARD,R01,24/12/2014,483400,124000,SGD
SGX MAINBOARD,R01,23/12/2014,1070670,277000,SGD
SGX MAINBOARD,R01,22/12/2014,719440,187000,SGD
SGX MAINBOARD,R01,19/12/2014,688040,178000,SGD
SGX MAINBOARD,R01,18/12/2014,571910,149000,SGD
SGX MAINBOARD,R01,17/12/2014,4587228,1190000,SGD
SGX MAINBOARD,R01,16/12/2014,848775,217000,SGD
SGX MAINBOARD,R01,15/12/2014,601610,153000,SGD
SGX MAINBOARD,R01,12/12/2014,455194,116000,SGD
SGX MAINBOARD,R01,11/12/2014,896640,229000,SGD
SGX MAINBOARD,R01,10/12/2014,1749853,449000,SGD
SGX MAINBOARD,R01,09/12/2014,798840,205000,SGD
SGX MAINBOARD,R01,08/12/2014,1066820,275000,SGD
SGX MAINBOARD,R01,05/12/2014,1198750,311000,SGD
SGX MAINBOARD,R01,04/12/2014,678080,175000,SGD
SGX MAINBOARD,R01,03/12/2014,721850,188000,SGD
SGX MAINBOARD,R01,02/12/2014,1092110,284000,SGD
SGX MAINBOARD,R01,01/12/2014,410420,106000,SGD
SGX MAINBOARD,R01,28/11/2014,406150,105000,SGD
SGX MAINBOARD,R01,27/11/2014,932305,242000,SGD
SGX MAINBOARD,R01,26/11/2014,958156,249000,SGD
SGX MAINBOARD,R01,25/11/2014,951550,247000,SGD
SGX MAINBOARD,R01,24/11/2014,476080,124000,SGD
SGX MAINBOARD,R01,21/11/2014,928550,243000,SGD
SGX MAINBOARD,R01,20/11/2014,410170,107000,SGD
SGX MAINBOARD,R01,19/11/2014,1051160,274000,SGD
SGX MAINBOARD,R01,18/11/2014,1011680,265000,SGD
SGX MAINBOARD,R01,17/11/2014,1674620,438000,SGD
SGX MAINBOARD,R01,14/11/2014,941940,245000,SGD
SGX MAINBOARD,R01,13/11/2014,1646290,428000,SGD
SGX MAINBOARD,K22,12/05/2015,0,0,SGD
SGX MAINBOARD,K22,11/05/2015,0,0,SGD
SGX MAINBOARD,K22,08/05/2015,0,0,SGD
SGX MAINBOARD,K22,07/05/2015,0,0,SGD
SGX MAINBOARD,K22,06/05/2015,0,0,SGD
SGX MAINBOARD,K22,05/05/2015,0,0,SGD
SGX MAINBOARD,K22,04/05/2015,0,0,SGD
SGX MAINBOARD,K22,30/04/2015,0,0,SGD
SGX MAINBOARD,K22,29/04/2015,0,0,SGD
SGX MAINBOARD,K22,28/04/2015,0,0,SGD
SGX MAINBOARD,K22,27/04/2015,0,0,SGD
SGX MAINBOARD,K22,24/04/2015,0,0,SGD
SGX MAINBOARD,K22,23/04/2015,0,0,SGD
SGX MAINBOARD,K22,22/04/2015,0,0,SGD
SGX MAINBOARD,K22,21/04/2015,5496,30100,SGD
SGX MAINBOARD,K22,20/04/2015,0,0,SGD
SGX MAINBOARD,K22,17/04/2015,3319,17200,SGD
SGX MAINBOARD,K22,16/04/2015,0,0,SGD
SGX MAINBOARD,K22,15/04/2015,0,0,SGD
SGX MAINBOARD,K22,14/04/2015,4021,22200,SGD
SGX MAINBOARD,K22,13/04/2015,0,0,SGD
SGX MAINBOARD,K22,10/04/2015,0,0,SGD
SGX MAINBOARD,K22,09/04/2015,1568,8000,SGD
SGX MAINBOARD,K22,08/04/2015,0,0,SGD
SGX MAINBOARD,K22,07/04/2015,0,0,SGD
SGX MAINBOARD,K22,06/04/2015,196,1000,SGD
SGX MAINBOARD,K22,02/04/2015,0,0,SGD
SGX MAINBOARD,K22,01/04/2015,0,0,SGD
SGX MAINBOARD,K22,31/03/2015,0,0,SGD
SGX MAINBOARD,K22,30/03/2015,0,0,SGD
SGX MAINBOARD,K22,27/03/2015,0,0,SGD
SGX MAINBOARD,K22,26/03/2015,0,0,SGD
SGX MAINBOARD,K22,25/03/2015,0,0,SGD
SGX MAINBOARD,K22,24/03/2015,0,0,SGD
SGX MAINBOARD,K22,23/03/2015,0,0,SGD
SGX MAINBOARD,K22,20/03/2015,3213,17000,SGD
SGX MAINBOARD,K22,19/03/2015,7502,41000,SGD
SGX MAINBOARD,K22,18/03/2015,0,0,SGD
SGX MAINBOARD,K22,17/03/2015,0,0,SGD
SGX MAINBOARD,K22,16/03/2015,0,0,SGD
SGX MAINBOARD,K22,13/03/2015,0,0,SGD
SGX MAINBOARD,K22,12/03/2015,28964,143000,SGD
SGX MAINBOARD,K22,11/03/2015,0,0,SGD
SGX MAINBOARD,K22,10/03/2015,0,0,SGD
SGX MAINBOARD,K22,09/03/2015,0,0,SGD
SGX MAINBOARD,K22,06/03/2015,0,0,SGD
SGX MAINBOARD,K22,05/03/2015,0,0,SGD
SGX MAINBOARD,K22,04/03/2015,0,0,SGD
SGX MAINBOARD,K22,03/03/2015,0,0,SGD
SGX MAINBOARD,K22,02/03/2015,0,0,SGD
SGX MAINBOARD,K22,27/02/2015,0,0,SGD
SGX MAINBOARD,K22,26/02/2015,651,3600,SGD
SGX MAINBOARD,K22,25/02/2015,0,0,SGD
SGX MAINBOARD,K22,24/02/2015,530,2900,SGD
SGX MAINBOARD,K22,23/02/2015,0,0,SGD
SGX MAINBOARD,K22,18/02/2015,0,0,SGD
SGX MAINBOARD,K22,17/02/2015,5307,29000,SGD
SGX MAINBOARD,K22,16/02/2015,1804,9600,SGD
SGX MAINBOARD,K22,13/02/2015,0,0,SGD
SGX MAINBOARD,K22,12/02/2015,0,0,SGD
SGX MAINBOARD,K22,11/02/2015,0,0,SGD
SGX MAINBOARD,K22,10/02/2015,1896,10100,SGD
SGX MAINBOARD,K22,09/02/2015,0,0,SGD
SGX MAINBOARD,K22,06/02/2015,0,0,SGD
SGX MAINBOARD,K22,05/02/2015,0,0,SGD
SGX MAINBOARD,K22,04/02/2015,0,0,SGD
SGX MAINBOARD,K22,03/02/2015,0,0,SGD
SGX MAINBOARD,K22,02/02/2015,0,0,SGD
SGX MAINBOARD,K22,30/01/2015,0,0,SGD
SGX MAINBOARD,K22,29/01/2015,0,0,SGD
SGX MAINBOARD,K22,28/01/2015,0,0,SGD
SGX MAINBOARD,K22,27/01/2015,2855,15000,SGD
SGX MAINBOARD,K22,26/01/2015,0,0,SGD
SGX MAINBOARD,K22,23/01/2015,0,0,SGD
SGX MAINBOARD,K22,22/01/2015,0,0,SGD
SGX MAINBOARD,K22,21/01/2015,0,0,SGD
SGX MAINBOARD,K22,20/01/2015,0,0,SGD
SGX MAINBOARD,K22,19/01/2015,0,0,SGD
SGX MAINBOARD,K22,16/01/2015,0,0,SGD
SGX MAINBOARD,K22,15/01/2015,0,0,SGD
SGX MAINBOARD,K22,14/01/2015,0,0,SGD
SGX MAINBOARD,K22,13/01/2015,0,0,SGD
SGX MAINBOARD,K22,12/01/2015,0,0,SGD
SGX MAINBOARD,K22,09/01/2015,0,0,SGD
SGX MAINBOARD,K22,08/01/2015,0,0,SGD
SGX MAINBOARD,K22,07/01/2015,0,0,SGD
SGX MAINBOARD,K22,06/01/2015,0,0,SGD
SGX MAINBOARD,K22,05/01/2015,380,2000,SGD
SGX MAINBOARD,K22,02/01/2015,0,0,SGD
SGX MAINBOARD,K22,31/12/2014,0,0,SGD
SGX MAINBOARD,K22,30/12/2014,6901,36000,SGD
SGX MAINBOARD,K22,29/12/2014,0,0,SGD
SGX MAINBOARD,K22,26/12/2014,0,0,SGD
SGX MAINBOARD,K22,24/12/2014,0,0,SGD
SGX MAINBOARD,K22,23/12/2014,0,0,SGD
SGX MAINBOARD,K22,22/12/2014,0,0,SGD
SGX MAINBOARD,K22,19/12/2014,0,0,SGD
SGX MAINBOARD,K22,18/12/2014,0,0,SGD
SGX MAINBOARD,K22,17/12/2014,0,0,SGD
SGX MAINBOARD,K22,16/12/2014,384,2000,SGD
SGX MAINBOARD,K22,15/12/2014,0,0,SGD
SGX MAINBOARD,K22,12/12/2014,0,0,SGD
SGX MAINBOARD,K22,11/12/2014,3980,20000,SGD
SGX MAINBOARD,K22,10/12/2014,1910,10000,SGD
SGX MAINBOARD,K22,09/12/2014,0,0,SGD
SGX MAINBOARD,K22,08/12/2014,0,0,SGD
SGX MAINBOARD,K22,05/12/2014,0,0,SGD
SGX MAINBOARD,K22,04/12/2014,4000,21000,SGD
SGX MAINBOARD,K22,03/12/2014,0,0,SGD
SGX MAINBOARD,K22,02/12/2014,0,0,SGD
SGX MAINBOARD,K22,01/12/2014,0,0,SGD
SGX MAINBOARD,K22,28/11/2014,0,0,SGD
SGX MAINBOARD,K22,27/11/2014,0,0,SGD
SGX MAINBOARD,K22,26/11/2014,0,0,SGD
SGX MAINBOARD,K22,25/11/2014,0,0,SGD
SGX MAINBOARD,K22,24/11/2014,776,4000,SGD
SGX MAINBOARD,K22,21/11/2014,0,0,SGD
SGX MAINBOARD,K22,20/11/2014,0,0,SGD
SGX MAINBOARD,K22,19/11/2014,0,0,SGD
SGX MAINBOARD,K22,18/11/2014,0,0,SGD
SGX MAINBOARD,K22,17/11/2014,0,0,SGD
SGX MAINBOARD,K22,14/11/2014,0,0,SGD
SGX MAINBOARD,K22,13/11/2014,1544,8000,SGD
SGX MAINBOARD,R14,12/05/2015,9123666,22600800,SGD
SGX MAINBOARD,R14,11/05/2015,808202,2222200,SGD
SGX MAINBOARD,R14,08/05/2015,536210,1485000,SGD
SGX MAINBOARD,R14,07/05/2015,2283989,6102900,SGD
SGX MAINBOARD,R14,06/05/2015,0,0,SGD
SGX MAINBOARD,R14,05/05/2015,3601068,9751500,SGD
SGX MAINBOARD,R14,04/05/2015,3000061,9024300,SGD
SGX MAINBOARD,R14,30/04/2015,0,0,SGD
SGX MAINBOARD,R14,29/04/2015,580671,1957900,SGD
SGX MAINBOARD,R14,28/04/2015,208706,719900,SGD
SGX MAINBOARD,R14,27/04/2015,281473,972300,SGD
SGX MAINBOARD,R14,24/04/2015,233169,802300,SGD
SGX MAINBOARD,R14,23/04/2015,357133,1233700,SGD
SGX MAINBOARD,R14,22/04/2015,165851,556900,SGD
SGX MAINBOARD,R14,21/04/2015,182616,583600,SGD
SGX MAINBOARD,R14,20/04/2015,73865,239000,SGD
SGX MAINBOARD,R14,17/04/2015,1931093,5964800,SGD
SGX MAINBOARD,R14,16/04/2015,693359,2218100,SGD
SGX MAINBOARD,R14,15/04/2015,932017,2972900,SGD
SGX MAINBOARD,R14,14/04/2015,216406,736200,SGD
SGX MAINBOARD,R14,13/04/2015,83808,280200,SGD
SGX MAINBOARD,R14,10/04/2015,176162,602600,SGD
SGX MAINBOARD,R14,09/04/2015,95695,339300,SGD
SGX MAINBOARD,R14,08/04/2015,32555,112000,SGD
SGX MAINBOARD,R14,07/04/2015,254471,867500,SGD
SGX MAINBOARD,R14,06/04/2015,33033,119200,SGD
SGX MAINBOARD,R14,02/04/2015,42894,155100,SGD
SGX MAINBOARD,R14,01/04/2015,43103,154500,SGD
SGX MAINBOARD,R14,31/03/2015,18854,67800,SGD
SGX MAINBOARD,R14,30/03/2015,93314,335100,SGD
SGX MAINBOARD,R14,27/03/2015,34311,119900,SGD
SGX MAINBOARD,R14,26/03/2015,133814,459400,SGD
SGX MAINBOARD,R14,25/03/2015,15960,56000,SGD
SGX MAINBOARD,R14,24/03/2015,18260,64000,SGD
SGX MAINBOARD,R14,23/03/2015,560065,1855900,SGD
SGX MAINBOARD,R14,20/03/2015,172714,619000,SGD
SGX MAINBOARD,R14,19/03/2015,89877,336800,SGD
SGX MAINBOARD,R14,18/03/2015,171987,641200,SGD
SGX MAINBOARD,R14,17/03/2015,7150,26000,SGD
SGX MAINBOARD,R14,16/03/2015,35350,130000,SGD
SGX MAINBOARD,R14,13/03/2015,91391,330700,SGD
SGX MAINBOARD,R14,12/03/2015,67480,241000,SGD
SGX MAINBOARD,R14,11/03/2015,186487,673800,SGD
SGX MAINBOARD,R14,10/03/2015,119850,432000,SGD
SGX MAINBOARD,R14,09/03/2015,51191,185500,SGD
SGX MAINBOARD,R14,06/03/2015,33885,121000,SGD
SGX MAINBOARD,R14,05/03/2015,95400,340000,SGD
SGX MAINBOARD,R14,04/03/2015,539695,1907400,SGD
SGX MAINBOARD,R14,03/03/2015,147229,522100,SGD
SGX MAINBOARD,R14,02/03/2015,251063,901900,SGD
SGX MAINBOARD,R14,27/02/2015,113850,410000,SGD
SGX MAINBOARD,R14,26/02/2015,145706,506000,SGD
